id baseMean baseMeanA baseMeanB foldChange log2FoldChange pval padj
CARHR212160 253.807825061048 254.538773689056 253.076876433039 0.994256681468093 -0.00830974282192962 0.982475904169203 1
CARHR212170 113.707276463922 119.463863486232 107.950689441613 0.903626304150576 -0.146201827348874 0.471855464009537 1
CARHR212180 112.107965230411 130.416961307345 93.7989691534764 0.71922369769394 -0.475487537908358 0.0206948560426027 0.671761596938454
CARHR212190 54.4183796434366 54.963531314956 53.8732279719172 0.980163149693003 -0.0289061868200872 0.951403593459779 1
CARHR212200 72.482023569294 79.9761235462158 64.9879235923723 0.812591567467229 -0.299397701566618 0.213551231712275 1
CARHR212210 0 0 0 NA NA NA NA
CARHR212220 295.035661266488 315.230483614955 274.840838918021 0.871872655735069 -0.197810662127923 0.246291045110025 1
CARHR212230 9.28517136387166 8.58567261890126 9.98467010884207 1.16294558994259 0.217783599858191 0.774791425239265 1
CARHR212240 359.577468849644 332.547892325746 386.607045373541 1.16256050420203 0.217305801675075 0.158145067568172 1
CARHR212250 4.71342570105007 5.27956194973472 4.14728945236543 0.785536658505128 -0.348249491793734 0.794423769239568 1
CARHR212260 11.6328877662126 9.61074866589285 13.6550268665323 1.42080782062193 0.506711427919339 0.316416284918896 1
CARHR212270 311.925392326675 332.632748612567 291.218036040783 0.875494181662728 -0.191830504023185 0.256398101499162 1
CARHR212280 243.180262030087 267.198746590282 219.161777469892 0.82022008062018 -0.285917030743662 0.102976665237911 1
CARHR212290 30.4081802878596 32.5441567349198 28.2722038407994 0.868733643064821 -0.203014185664774 0.595173560034307 1
CARHR212300 285.679877470695 296.414384960183 274.945369981207 0.927570940992422 -0.108470471047049 0.535887672196893 1
CARHR212310 229.256717378203 234.742715424147 223.770719332259 0.953259482101232 -0.0690591183328901 0.686668675256351 1
CARHR212320 35.4904349701869 34.1288876369371 36.8519823034366 1.07978855611902 0.110748831922193 0.782826947728441 1
CARHR212330 101.845688485068 99.1140205334236 104.577356436712 1.05512172620872 0.0774094479061625 0.711833147321371 1
CARHR212340 69.8357950586373 68.5382249998915 71.1333651173832 1.03786412790083 0.0536175854739915 0.877448038116241 1
CARHR212350 4.12628900410471 5.59404482250437 2.65853318570504 0.475243454433899 -1.07326133823086 0.248964305291847 1
CARHR212360 346.660387435157 368.116944453311 325.203830417002 0.883425322623931 -0.178819908309192 0.262144110426424 1
CARHR212370 83.3744674771156 89.0325081317938 77.7164268224374 0.872899443733458 -0.196112627038092 0.411185918844502 1
CARHR212380 357.235718502722 359.672884546427 354.798552459018 0.986447874452488 -0.0196852763315781 0.929254667284341 1
CARHR212390 0.160854665879122 0.321709331758244 0 0 -Inf 1 1
CARHR212400 15.2076145858331 14.4991269294429 15.9161022422233 1.09772831975855 0.134521041377961 0.825088069120161 1
CARHR212410 1407.96225908558 1386.14039320634 1429.78412496481 1.03148579463694 0.0447239529277865 0.728204989280451 1
CARHR212420 1004.15086820059 860.248694738481 1148.0530416627 1.33455946947029 0.41636359502522 0.00364409061315112 0.196540623399403
CARHR212430 1133.01877675614 1112.12162202328 1153.915931489 1.03758070038211 0.053223549966342 0.695728636495059 1
CARHR212440 373.324032148177 358.640983431507 388.007080864848 1.08188159967766 0.113542620325073 0.481142959438166 1
CARHR212450 63.4729190299707 52.9445849006481 74.0012531592932 1.39771146186449 0.483066567078798 0.0551731559006214 1
CARHR212460 0 0 0 NA NA NA NA
CARHR212470 201.170858529821 192.575857644608 209.765859415033 1.08926353479961 0.123353039777721 0.459035332975116 1
CARHR212480 723.471696954995 710.377811117502 736.565582792487 1.03686456877614 0.052227467232367 0.708561544302398 1
CARHR212490 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR212500 381.755628647972 364.919543059356 398.591714236587 1.09227286347817 0.127333304620622 0.417259837661657 1
CARHR212510 38.383040862072 40.200469494046 36.565612230098 0.909581721067055 -0.136724832731614 0.644342172395394 1
CARHR212520 693.069451133601 690.313708669129 695.825193598072 1.00798402937639 0.0114727807802852 0.985675198491324 1
CARHR212530 245.692759318968 262.508989928536 228.8765287094 0.871880725958024 -0.197797308323701 0.233994212071037 1
CARHR212540 2706.69342738042 2678.6896804191 2734.69717434174 1.02090854134096 0.0298536273675842 0.832940098909167 1
CARHR212550 28.7679652336439 30.3496389250776 27.1862915422103 0.895769851144638 -0.158799984550053 0.653928018264972 1
CARHR212560 133.896124484072 144.586862749833 123.205386218311 0.852120198717385 -0.230871145818359 0.239732147450275 1
CARHR212570 285.722876986372 288.472093773181 282.973660199563 0.980939461069878 -0.0277639919895289 0.871962663003485 1
CARHR212580 54.4556288262854 61.9527731177047 46.9584845348661 0.757972277458012 -0.39978301153749 0.115309409356633 1
CARHR212590 126.135863457165 130.443277603371 121.828449310959 0.933957284340813 -0.0985715268356349 0.65000692039357 1
CARHR212600 62.4712133188071 62.7955789335294 62.1468477040848 0.989669157598956 -0.0149817762233258 1 1
CARHR212610 305.046200647151 306.849213764307 303.243187529994 0.988248214195906 -0.0170546518478238 0.948099552260264 1
CARHR212620 245.189817968865 256.18808956185 234.19154637588 0.914139087326072 -0.129514405173571 0.460242715942277 1
CARHR212630 38.9456041014664 40.2533545506871 37.6378536522457 0.935024026503231 -0.0969246577248358 0.806407287454304 1
CARHR212640 64.6069413251086 59.5395630855445 69.6743195646727 1.17021885875392 0.226778373322392 0.368002691480822 1
CARHR212650 23.2261118569985 18.4483293343002 28.0038943796968 1.51796370675313 0.602137297529916 0.107862326846655 1
CARHR212660 356.787734097163 297.624736706774 415.950731487552 1.39756774282292 0.482918214994052 0.00270582853890383 0.159617866213221
CARHR212670 0.32399969435664 0 0.64799938871328 Inf Inf 0.65447868779856 1
CARHR212680 53.4206977169137 49.5809894873985 57.2604059464288 1.15488630901531 0.207750834764319 0.421376670556831 1
CARHR212690 252.449813782433 261.599410993067 243.3002165718 0.930048793490015 -0.104621688043592 0.526842926442334 1
CARHR212700 68.3490323140861 68.775717363038 67.9223472651342 0.987591985505594 -0.0180129661003188 0.959378071902629 1
CARHR212710 4.19984087179646 2.67221830835961 5.72746343523332 2.1433366492984 1.09985846883331 0.245030204689385 1
CARHR212720 30.3086222760746 29.9750445366782 30.642200015471 1.02225703044332 0.031757984850915 0.956231895818926 1
CARHR212730 0 0 0 NA NA NA NA
CARHR212740 0 0 0 NA NA NA NA
CARHR212750 0 0 0 NA NA NA NA
CARHR212760 131.867825184843 148.176376844389 115.559273525296 0.779876495742995 -0.358682423588016 0.0649477098353412 1
CARHR212770 46.286511716505 46.6254567543271 45.9475666786829 0.985460945096666 -0.0211293980801354 0.975652273494173 1
CARHR212780 1041.50644114374 988.992289677613 1094.02059260987 1.10619729195917 0.145608715362229 0.32913668183848 1
CARHR212790 1.98190409032034 1.29406378602157 2.6697443946191 2.06307016969146 1.04479289138644 0.53514812121655 1
CARHR212800 344.066884640668 346.845696418603 341.288072862734 0.983976668549574 -0.023303987216026 0.898882105275401 1
CARHR212810 36.7195157530599 39.1395880799372 34.2994434261826 0.876336341510052 -0.190443406455362 0.516074250523602 1
CARHR212820 76.2332982093027 72.6224302818111 79.8441661367942 1.09944222228531 0.136771789902141 0.558321189818915 1
CARHR212830 135.842419161691 133.218728254144 138.466110069239 1.03938922014842 0.0557360015255532 0.76278923223677 1
CARHR212840 100.141576027991 105.869552340903 94.4135997150778 0.891791810085895 -0.165221144397598 0.417674267909064 1
CARHR212850 177.368376172692 183.190210340458 171.546542004926 0.936439461945635 -0.0947423633916275 0.620154301543485 1
CARHR212860 82.8754313744825 89.012890671401 76.7379720775641 0.86209953972677 -0.214073639518028 0.340811836568709 1
CARHR212870 37.5049754449475 37.1924530953943 37.8174977945008 1.0168056862908 0.02404400347341 0.960222054861859 1
CARHR212880 9.67564938851443 9.64688096083582 9.70441781619303 1.0059642961897 0.00857910173971923 1 1
CARHR212890 706.040713515034 721.066796045793 691.014630984275 0.958322633594669 -0.0614166523644052 0.684069851656016 1
CARHR212900 13.0518279208077 13.159241081856 12.9444147597594 0.983674869944231 -0.0237465486616598 1 1
CARHR212910 139.033064597894 150.989316081967 127.076813113822 0.841627847660669 -0.248745653782245 0.192666815027982 1
CARHR212920 135.005531704096 86.667635237893 183.343428170299 2.11547745207357 1.0809833087361 4.50722340088832e-08 1.07385691512427e-05
CARHR212930 0 0 0 NA NA NA NA
CARHR212940 0.173028150434273 0 0.346056300868546 Inf Inf 0.999364228010004 1
CARHR212950 5.14260285469371 5.28202525736853 5.00318045201888 0.947208733059227 -0.0782457125235851 1 1
CARHR212960 239.111794911297 231.662270971696 246.561318850897 1.0643136571903 0.0899233810909858 0.588008397514641 1
CARHR212970 96.1802688766222 92.3886391589068 99.9718985943376 1.0820799992777 0.113807163023092 0.600016706574178 1
CARHR212980 185.796854446363 176.283324285278 195.310384607448 1.10793454457087 0.147872651231482 0.412046236850617 1
CARHR212990 16.5853209971128 15.7979538668193 17.3726881274063 1.09967963407556 0.137083289524393 0.780524713111985 1
CARHR213000 16.9163534039091 19.560122889155 14.2725839186633 0.729677620102107 -0.454668889260705 0.306674462125637 1
CARHR213010 42.5628240547262 43.7274832285738 41.3981648808786 0.946731021872005 -0.078973498688486 0.847398445640214 1
CARHR213020 0.170462700545106 0.340925401090211 0 0 -Inf 1 1
CARHR213030 0.170462700545106 0.340925401090211 0 0 -Inf 1 1
CARHR213040 0 0 0 NA NA NA NA
CARHR213050 0 0 0 NA NA NA NA
CARHR213060 18.4670674084472 18.4148238109039 18.5193110059904 1.00567408062979 0.00816283154245544 1 1
CARHR213070 202.287075871803 204.979337346328 199.594814397277 0.973731386691167 -0.0384042492072812 0.848717914594937 1
CARHR213080 136.754597824875 139.004933769968 134.504261879783 0.967622214779567 -0.0474842036344071 0.849729353451924 1
CARHR213090 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR213100 0 0 0 NA NA NA NA
CARHR213110 0 0 0 NA NA NA NA
CARHR213120 0 0 0 NA NA NA NA
CARHR213130 0 0 0 NA NA NA NA
CARHR213140 0 0 0 NA NA NA NA
CARHR213150 0 0 0 NA NA NA NA
CARHR213160 0 0 0 NA NA NA NA
CARHR213170 0 0 0 NA NA NA NA
CARHR213180 242.487104747305 251.469828455211 233.5043810394 0.928558238870351 -0.106935696525799 0.521220725199289 1
CARHR213190 267.119934705059 242.365723355407 291.874146054711 1.20427155298154 0.268160744229092 0.112342224206409 1
CARHR213200 59.9645546703225 59.3838616149935 60.5452477256515 1.01955726823876 0.0279428133963251 0.916978497049285 1
CARHR213210 12.688186356208 10.239877875345 15.136494837071 1.47819095318664 0.563832649335803 0.262279316736371 1
CARHR213220 65.564988563378 60.562502752728 70.567474374028 1.16520076229593 0.220578550429037 0.372768147432965 1
CARHR213230 277.1156567843 249.856518645065 304.374794923535 1.2181983346847 0.284749037326245 0.0913942526032032 1
CARHR213240 12.2628698837369 10.2733833987413 14.2523563687325 1.38730891426467 0.472289070613999 0.368048458648188 1
CARHR213250 144.800740731871 139.693557871016 149.907923592727 1.07311980507464 0.101811150221633 0.593264311710061 1
CARHR213260 32.6820172026362 31.3436727563067 34.0203616489658 1.08539806146746 0.118224237126487 0.704703958070729 1
CARHR213270 143.372251283193 150.05834746574 136.686155100646 0.910886714461872 -0.13465645540099 0.489188568337376 1
CARHR213280 0.987293006095568 1.66143171543234 0.31315429675879 0.188484602677336 -2.40748142045625 0.380403017610676 1
CARHR213290 39.6947317587086 46.3665229413628 33.0229405760545 0.712215160447049 -0.489614949176575 0.0941198341648598 1
CARHR213300 33.2081310834247 35.3868191280157 31.0294430388337 0.876864431543883 -0.189574284210264 0.582143426516058 1
CARHR213310 89.5959803936894 81.0519482700404 98.1400125173383 1.21082854406369 0.27599459076182 0.205049598279263 1
CARHR213320 96.8900966943246 99.6205006356001 94.1596927530491 0.945183894402158 -0.0813330483772299 0.697533437695054 1
CARHR213330 118.587703700934 109.365761786817 127.809645615051 1.16864403929437 0.224835562078664 0.26914193175146 1
CARHR213340 4.93733649910155 4.64583305284064 5.22883994536246 1.1254902804063 0.170553597911412 0.894685688649998 1
CARHR213350 138.489690084994 132.231593954077 144.747786215911 1.09465356869388 0.130474364068039 0.510106944874615 1
CARHR213360 151.459092983954 152.106363179915 150.811822787994 0.991489242363979 -0.0123309755571265 0.941093943306556 1
CARHR213370 0.489790456625961 0.979580913251922 0 0 -Inf 0.422886533903187 1
CARHR213380 13.003070644231 15.9444559624864 10.0616853259756 0.631046010578752 -0.664182896630684 0.177346517935275 1
CARHR213390 7.3552133013326 8.07640228126527 6.63402432139993 0.821408356142536 -0.283828471037549 0.676033948861355 1
CARHR213400 4.80435179685515 4.94109985627832 4.66760373743198 0.944648736758714 -0.082150125282557 1 1
CARHR213410 95.7313995191619 99.4618454656767 92.0009535726472 0.924987397347215 -0.112494385375748 0.61102712044303 1
CARHR213420 6.4874722873839 5.31323093704387 7.66171363772393 1.442006517034 0.528077684739197 0.491790657079955 1
CARHR213430 1707.75829364933 1654.86507645982 1760.65151083883 1.0639245071298 0.0893957851873691 0.539656749909734 1
CARHR213440 0 0 0 NA NA NA NA
CARHR213450 0 0 0 NA NA NA NA
CARHR213460 0 0 0 NA NA NA NA
CARHR213470 0 0 0 NA NA NA NA
CARHR213480 68.8460379626076 75.7387173329965 61.9533585922186 0.81798795614443 -0.289848493454592 0.242226982144942 1
CARHR213490 35.3377714310361 38.0951697313183 32.5803731307539 0.855236329449121 -0.225604956512236 0.476894144721934 1
CARHR213500 11.8071949986925 11.9540311835056 11.6603588138793 0.975433193613257 -0.0358850273255399 1 1
CARHR213510 3.50619291949184 3.32762658221947 3.68475925676421 1.10732354298797 0.147076817119942 0.998171354618051 1
CARHR213520 15.4760754374729 16.4965574306978 14.4555934442479 0.876279399806656 -0.190537151491654 0.72495439387858 1
CARHR213530 0.328935790746839 0.657871581493678 0 0 -Inf 0.654171057466172 1
CARHR213540 713.820416234723 700.421173203634 727.219659265812 1.0382605310739 0.0541685050890207 0.735525845624458 1
CARHR213550 1.13911793229654 0.657871581493678 1.62036428309941 2.46304039980024 1.30044029170754 0.594500889609319 1
CARHR213560 4.95750287290608 4.30720749547139 5.60779825034077 1.30195683775087 0.38068162131849 0.694611642278834 1
CARHR213570 63.6881543309175 58.7163002668774 68.6600083949576 1.16935174871176 0.225708967328814 0.365126213644309 1
CARHR213580 42.4302933267038 51.7370379269593 33.1235487264484 0.640228935665223 -0.643340212759648 0.027705363271931 0.787821106249348
CARHR213590 0.498350711686815 0.650645122505083 0.346056300868546 0.53186643363463 -0.910864104285918 1 1
CARHR213600 0 0 0 NA NA NA NA
CARHR213610 0 0 0 NA NA NA NA
CARHR213620 49.000277226541 45.9411798761304 52.0593745769516 1.13317452266828 0.180370070865605 0.528219072426795 1
CARHR213630 154.886744489902 145.429467870128 164.344021109676 1.1300599769535 0.176399344460933 0.347522685307208 1
CARHR213640 0 0 0 NA NA NA NA
CARHR213650 0 0 0 NA NA NA NA
CARHR213660 1.33506137457467 2.3240664482808 0.346056300868546 0.148901207676113 -2.74757263981709 0.187449243286093 1
CARHR213670 372.512872820787 424.915454194278 320.110291447297 0.753350550768476 -0.40860675565886 0.00979669921096296 0.406253993215922
CARHR213680 148.671957539813 153.047712650033 144.296202429594 0.942818418721153 -0.0849481518082899 0.6767751956839 1
CARHR213690 38.7934879714533 35.8022717310953 41.7847042118113 1.1670964492323 0.222923790761978 0.49484987524005 1
CARHR213700 452.877375712007 464.410420593283 441.344330830731 0.950332531873242 -0.0734956781373151 0.649411156707146 1
CARHR213710 1.93875315293762 0.972354454263328 2.90515185161191 2.9877498260785 1.5790593516793 0.29637584951648 1
CARHR213720 1.49023015209413 1.00356013393867 1.9769001702496 1.96988710829999 0.978112953050914 0.635610761359171 1
CARHR213730 0 0 0 NA NA NA NA
CARHR213740 203.600555593147 219.445512262115 187.75559892418 0.855590971028456 -0.22500683692999 0.193652153570853 1
CARHR213750 319.183607692353 321.286256262225 317.080959122481 0.986911058105418 -0.0190080221733512 0.950533052613463 1
CARHR213760 178.374675122951 188.614338701582 168.135011544319 0.891422214778357 -0.165819180659675 0.369975670497616 1
CARHR213770 136.278361850151 133.621700855141 138.93502284516 1.03976391526238 0.0562559928425898 0.791063179942417 1
CARHR213780 724.795776277115 843.132364552711 606.459188001519 0.719292976403831 -0.47534857802965 0.000881682834260796 0.0678260086293415
CARHR213790 4.9691109287571 3.606140623959 6.3320812335552 1.75591633656358 0.812224107002959 0.358157136541296 1
CARHR213800 25.8561896494219 30.0905044165829 21.6218748822609 0.718561396742325 -0.476816663338507 0.179034177078962 1
CARHR213810 19.3763577123165 20.3835119401173 18.3692034845156 0.901179518940634 -0.150113568995495 0.707996411682485 1
CARHR213820 200.330710127249 213.622167781487 187.03925247301 0.87556106379527 -0.191720295597448 0.250940584936144 1
CARHR213830 5.61233478888545 6.23270033466608 4.99196924310483 0.800932015829424 -0.320248304922827 0.71676963935176 1
CARHR213840 3.49363023422203 3.63734630363434 3.34991416480972 0.920977516345523 -0.118762158389157 1 1
CARHR213850 1.67542656702216 1.65420525644375 1.69664787760056 1.02565740919483 0.0365489214010766 1 1
CARHR213860 0.987482589422304 1.29406378602157 0.680901392823035 0.526172975534982 -0.926390941904024 0.777878632883775 1
CARHR213870 2.12994437303733 1.63498918711178 2.62489955896288 1.60545377281655 0.68298112492761 0.692496172481062 1
CARHR213880 316.310793358564 296.990316722611 335.631269994517 1.13010846177856 0.176461241455406 0.286060047142652 1
CARHR213890 12.5030859683587 11.9564944911394 13.049677445578 1.09143005546055 0.126219677856407 0.807278778352287 1
CARHR213900 1308.54188276862 1291.87542204307 1325.20834349417 1.02580196269884 0.0367522367838583 0.800933069522924 1
CARHR213910 355.04385744768 335.848511524671 374.239203370689 1.1143095488848 0.156150060869983 0.348600426300074 1
CARHR213920 687.385669867153 690.990647389778 683.780692344529 0.989565770430491 -0.0151324972451302 0.893984436610111 1
CARHR213930 127.514007764502 133.998669550497 121.029345978508 0.903213042222773 -0.146861776386871 0.48463053039214 1
CARHR213940 260.489886034961 262.714949684181 258.26482238574 0.983061004698092 -0.0246471478590986 0.904348497704926 1
CARHR213950 0 0 0 NA NA NA NA
CARHR213960 0 0 0 NA NA NA NA
CARHR213970 0.660253157171067 1.32050631434213 0 0 -Inf 0.270699800039314 1
CARHR213980 49.873093249434 48.6421405565315 51.1040459423365 1.05061260375546 0.0712307971118551 0.794360258224434 1
CARHR213990 0 0 0 NA NA NA NA
CARHR214000 0 0 0 NA NA NA NA
CARHR214010 0 0 0 NA NA NA NA
CARHR214020 18.3424088606609 14.4822107038319 22.2026070174898 1.53309515180684 0.616447240884345 0.148378543781753 1
CARHR214030 0.173028150434273 0 0.346056300868546 Inf Inf 0.999364228010004 1
CARHR214040 0 0 0 NA NA NA NA
CARHR214050 91.0437021253052 90.8139249513376 91.2734792992729 1.00506039517818 0.00728219713164299 0.973370277755696 1
CARHR214060 8.29188161549706 7.60362839801552 8.9801348329786 1.18103283891705 0.240049079793595 0.761710830179082 1
CARHR214070 84.0101354009749 75.8467872899997 92.1734835119501 1.21525890291866 0.281263703268279 0.203053765319253 1
CARHR214080 126.776248079944 125.893487665572 127.659008494316 1.01402392499788 0.0200916918566383 0.93072317153853 1
CARHR214090 122.389662687216 108.880797597693 135.898527776739 1.24814045061347 0.31978028676627 0.106619922276276 1
CARHR214100 456.424289723835 454.102929584554 458.745649863116 1.01022393817809 0.0146751332623119 0.95720145386158 1
CARHR214110 0.156577148379395 0 0.31315429675879 Inf Inf 0.999364223173794 1
CARHR214120 2.50539263276886 2.33129290726939 2.67949235826833 1.14935894580779 0.200829423280829 0.998432513477131 1
CARHR214130 6.09918152408395 6.54718320743573 5.65117984073216 0.863146739855094 -0.212322248269865 0.817914816536137 1
CARHR214140 0.160854665879122 0.321709331758244 0 0 -Inf 1 1
CARHR214150 0 0 0 NA NA NA NA
CARHR214160 8.6414619528802 9.91340539223198 7.36951851352842 0.743389200980632 -0.427810364186816 0.494180990778567 1
CARHR214170 86901.817874629 91274.1589077381 82529.47684152 0.90419323310273 -0.145296974184312 0.274893517171515 1
CARHR214180 0 0 0 NA NA NA NA
CARHR214190 0 0 0 NA NA NA NA
CARHR214200 0 0 0 NA NA NA NA
CARHR214210 0 0 0 NA NA NA NA
CARHR214220 45.7728734126045 46.0321701436097 45.5135766815993 0.988734107899051 -0.0163454938121592 0.975152410631049 1
CARHR214230 54.1470436321875 54.6255596132381 53.668527651137 0.982480143565078 -0.0254998448389401 0.951168670346674 1
CARHR214240 0 0 0 NA NA NA NA
CARHR214250 0 0 0 NA NA NA NA
CARHR214260 0 0 0 NA NA NA NA
CARHR214270 4.29037813888627 3.96628209438118 4.61447418339135 1.16342561461486 0.218378972791509 0.887059682446673 1
CARHR214280 0 0 0 NA NA NA NA
CARHR214290 27.5397569656466 25.8624610421603 29.2170528891329 1.1297089183239 0.175951094598639 0.636223249913236 1
CARHR214300 65.0561196176287 56.9900311160781 73.1222081191792 1.28307015608121 0.359600056681139 0.146574555276316 1
CARHR214310 33.9184058150422 32.947619727656 34.8891919024283 1.05892905741967 0.0826059397200887 0.849554796361841 1
CARHR214320 14.2451432535265 12.8761273526745 15.6141591543785 1.21264404480555 0.278156129059391 0.596786067721545 1
CARHR214330 0 0 0 NA NA NA NA
CARHR214340 0.340925401090211 0.681850802180422 0 0 -Inf 0.650407016647438 1
CARHR214350 16.6322231558657 16.7990506931241 16.4653956186073 0.980138456594253 -0.0289425328711209 1 1
CARHR214360 1.7783502913923 2.27118139163968 1.28551919114492 0.566013439471181 -0.82109178594993 0.67150693457506 1
CARHR214370 2.31818616259461 1.65420525644375 2.98216706874548 1.80277934502313 0.850222825876243 0.565445943471994 1
CARHR214380 0.831203428678573 0.657871581493678 1.00453527586347 1.52694736194973 0.610650329349557 0.999020403710318 1
CARHR214390 1.47766746682432 1.31327985535354 1.64205507829511 1.25034665810286 0.322328136959501 0.998754083085445 1
CARHR214400 28.877370439033 31.7158038370722 26.0389370409937 0.821008263727407 -0.284531351594941 0.424095440056215 1
CARHR214410 2.61782795866459 3.29165775118935 1.94399816613984 0.590583320953531 -0.759787481926179 0.594535685249448 1
CARHR214420 0 0 0 NA NA NA NA
CARHR214430 2.32578414201437 1.64697879745516 3.00458948657359 1.82430368333591 0.867345908216797 0.565138194508876 1
CARHR214440 130.4920292664 129.09609083356 131.88796769924 1.02162634706948 0.0308676367863401 0.917023852864949 1
CARHR214450 79.1942310640684 89.2388465843251 69.1496155438116 0.774882444031474 -0.36795063647058 0.103500299225474 1
CARHR214460 11.6076516822573 9.54587399890836 13.6694293656063 1.43197253254856 0.518003819741816 0.353661838444218 1
CARHR214470 12.0286649046613 12.561481015992 11.4958487933306 0.915166673316246 -0.127893578956391 0.873417446745689 1
CARHR214480 24.8941607008109 23.7927659510194 25.9955554506023 1.09258232120291 0.1277419844553 0.738399201709709 1
CARHR214490 2.76833572708463 1.61577311777982 3.92089833638943 2.42663916935134 1.27895960198363 0.29282052049226 1
CARHR214500 0.502267637931734 0 1.00453527586347 Inf Inf 0.418444818199264 1
CARHR214510 0.164467895373419 0.328935790746839 0 0 -Inf 1 1
CARHR214520 0.340925401090211 0.681850802180422 0 0 -Inf 0.650407016647438 1
CARHR214530 0 0 0 NA NA NA NA
CARHR214540 0 0 0 NA NA NA NA
CARHR214550 0 0 0 NA NA NA NA
CARHR214560 0 0 0 NA NA NA NA
CARHR214570 0 0 0 NA NA NA NA
CARHR214580 0 0 0 NA NA NA NA
CARHR214590 0 0 0 NA NA NA NA
CARHR214600 0 0 0 NA NA NA NA
CARHR214610 0.31315429675879 0 0.626308593517581 Inf Inf 0.65812741151237 1
CARHR214620 46.5155213400143 59.9454893859145 33.0855532941141 0.551927319854166 -0.857449795618627 0.00198166813297766 0.125659266106645
CARHR214630 18.5310212755341 16.2205066965921 20.8415358544762 1.28488808915291 0.361642709415244 0.396029695786917 1
CARHR214640 11.1940079532407 12.5856237005916 9.80239220588989 0.778856291836306 -0.360570936280859 0.494201220087791 1
CARHR214650 0 0 0 NA NA NA NA
CARHR214660 0.841841562666193 0.991570523595295 0.692112601737092 0.697996345461732 -0.518708612031286 1 1
CARHR214670 9.90635099471826 8.5761463161917 11.2365556732448 1.31021035077612 0.389798451197407 0.522303284136255 1
CARHR214680 83.4270012830417 80.2165696087347 86.6374329573488 1.08004410285721 0.111090225050121 0.689225301600839 1
CARHR214690 0 0 0 NA NA NA NA
CARHR214700 108.231300544333 116.383419033781 100.079182054884 0.859909279910698 -0.217743630801314 0.283354294366587 1
CARHR214710 16.0298077900173 15.226472865363 16.8331427146715 1.10551818950555 0.144722762552214 0.775590177899282 1
CARHR214720 0 0 0 NA NA NA NA
CARHR214730 0 0 0 NA NA NA NA
CARHR214740 14.9359597437122 15.5986039461286 14.2733155412957 0.915038011772731 -0.128096418969423 0.829918525138931 1
CARHR214750 74.9160474874788 69.1508021431759 80.6812928317816 1.16674413500992 0.222488215180029 0.339254944124017 1
CARHR214760 0 0 0 NA NA NA NA
CARHR214770 0 0 0 NA NA NA NA
CARHR214780 0 0 0 NA NA NA NA
CARHR214790 0 0 0 NA NA NA NA
CARHR214800 0 0 0 NA NA NA NA
CARHR214810 3.47518685720442 3.64457276262293 3.30580095178591 0.90704759298228 -0.140749843628464 1 1
CARHR214820 0 0 0 NA NA NA NA
CARHR214830 13.1125109803181 10.9457078982122 15.279314062424 1.39591830921413 0.481214515802506 0.342877306021947 1
CARHR214840 0 0 0 NA NA NA NA
CARHR214850 0 0 0 NA NA NA NA
CARHR214860 0 0 0 NA NA NA NA
CARHR214870 0.489790456625961 0.979580913251922 0 0 -Inf 0.422886533903187 1
CARHR214880 0 0 0 NA NA NA NA
CARHR214890 74.0749711752105 75.001681630454 73.1482607199671 0.975288275273359 -0.0360993818338835 0.895222167317642 1
CARHR214900 0 0 0 NA NA NA NA
CARHR214910 0 0 0 NA NA NA NA
CARHR214920 309.383782071383 307.567248630491 311.200315512276 1.0118122683672 0.0169416372457812 0.937285545229953 1
CARHR214930 0 0 0 NA NA NA NA
CARHR214940 0 0 0 NA NA NA NA
CARHR214950 0 0 0 NA NA NA NA
CARHR214960 8.29237400045925 8.3191481875051 8.2655998134134 0.99356323834066 -0.00931629979592748 1 1
CARHR214970 81.6347300379263 77.3666435250326 85.9028165508199 1.11033402299565 0.150993749393268 0.505905456542098 1
CARHR214980 0 0 0 NA NA NA NA
CARHR214990 0 0 0 NA NA NA NA
CARHR215000 0 0 0 NA NA NA NA
CARHR215010 0 0 0 NA NA NA NA
CARHR215020 0 0 0 NA NA NA NA
CARHR215030 892.279588623485 858.305256305933 926.253920941036 1.07916608238839 0.109916910979409 0.485726079215578 1
CARHR215040 108.966298875415 81.6087756579891 136.323822092841 1.67045542582522 0.740241486534674 0.000418910831716079 0.0367145421796878
CARHR215050 0 0 0 NA NA NA NA
CARHR215060 4.33280316275153 4.26631204917364 4.39929427632942 1.0311703001616 0.0442826168081022 1 1
CARHR215070 0 0 0 NA NA NA NA
CARHR215080 171.339911457764 203.845700950595 138.834121964933 0.681074564327367 -0.55411534114854 0.00259613400306852 0.154259390884507
CARHR215090 0 0 0 NA NA NA NA
CARHR215100 0 0 0 NA NA NA NA
CARHR215110 6.77887173727406 5.34673646044017 8.21100701410794 1.53570445726288 0.618900599479442 0.371790384394562 1
CARHR215120 157.762514105821 151.801079682029 163.723948529613 1.07854271440334 0.109083313853569 0.529151286811085 1
CARHR215130 76.531494335871 85.4118773582401 67.651111313502 0.792057421121366 -0.336323070940897 0.146843525829877 1
CARHR215140 43.8586232679339 43.5062532353869 44.210993300481 1.01619859244788 0.023182370950808 0.994387401794108 1
CARHR215150 16.9039384998604 13.4978666392252 20.3100103604956 1.50468299201254 0.589459570689246 0.171622564035516 1
